Primary Org Id,Primary Org Name,Country Name,ROR ID
60107658,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,United States,https://ror.org/01ff5td15
60107659,Politeknik Negeri Bandung,Indonesia,https://ror.org/05v5br676
60107668,Central University of Gujarat,India,https://ror.org/04y3rfg91
60107680,National Polytechnic University of Armenia,Armenia,https://ror.org/007b9cn27
60107686,National University of Architecture and Construction of Armenia,Armenia,https://ror.org/002s77n28
60107701,Division of Mathematical and Technical Sciences of the National Academy of Sciences of Armenia,Armenia,https://ror.org/03r6rhw30
60107702,Division of Physics and Astrophysics of the National Academy of Sciences of Armenia,Armenia,https://ror.org/04mczx267
60107703,Division of Natural Sciences of the National Academy of Sciences of Armenia,Armenia,https://ror.org/03r6rhw30
60107704,Division of Chemistry and Earth Sciences of the National Academy of Sciences of the Republic of Armenia,Armenia,https://ror.org/03r6rhw30
60107755,Fraunhofer Institute for Applied and Integrated Security AISEC,Germany,https://ror.org/03w0bbr97
60107757,Scotland's Rural College (SRUC),United Kingdom,https://ror.org/044e2ja82
60107760,Fraunhofer Research Institution for Individualized and Cell-Based Medical Engineering IMTE,Germany,https://ror.org/039c0bt50
60107761,Fraunhofer Institute for Electronic Nano Systems ENAS,Germany,https://ror.org/02h12bg79
60107763,Fraunhofer Institute for Cell Therapy and Immunology IZI,Germany,https://ror.org/04x45f476
60107764,Fraunhofer Center for International Management and Knowledge Economy IMW,Germany,https://ror.org/03h61ra63
60107765,"Fraunhofer Institute for Communication, Information Processing and Ergonomics FKIE",Germany,https://ror.org/05nn0gw40
60107767,Fraunhofer Institute for Medical Image Computing MEVIS,Germany,https://ror.org/04farme71
60107772,Lviv University of Business and Law,Ukraine,https://ror.org/05x83ep82
60107774,Esfarayen University of Technology,Iran,https://ror.org/05n8tts92
60107779,Universidad de la Costa,Colombia,https://ror.org/01v5nhr20
60107781,Trường Đại học Công nghiệp thành phố Hồ Chí Minh,Viet Nam,https://ror.org/03mj71j26
60107782,L'Institut Agro Dijon,France,https://ror.org/03zek0r74
60107783,Burgundy School of Business,France,https://ror.org/0207fe012
60107788,Fakir Mohan University,India,https://ror.org/00g0n6t22
60107790,University of Neyshabur,Iran,https://ror.org/01x41eb05
60107796,St. Petersburg State University of Economics,Russian Federation,https://ror.org/0398ex766
60107797,KEDGE Business School,France,https://ror.org/00wk3s644
60107798,Iranian Fisheries Research Organization,Iran,https://ror.org/01kebx220
60107801,"Institute of Control Systems, Azerbaijan National Academy of Sciences",Azerbaijan,https://ror.org/006m4q736
60107804,Russian Presidential Academy of National Economy and Public Administration,Russian Federation,https://ror.org/04xnm9a92
60107808,Center for Infection and Immunity of Lille (CIIL),France,https://ror.org/00dyt5s15
60107809,St Petersburg National Research Academic University of the Russian Academy of Sciences,Russian Federation,https://ror.org/05ne3s142
60107810,Bucharest University of Economic Studies,Romania,https://ror.org/04yvncj21
60107813,VetAgro Sup,France,https://ror.org/01c7wz417
60107814,Pontifical University of John Paul II,Poland,https://ror.org/0583g9182
60107818,Ulyanovsk State Pedagogical University,Russian Federation,https://ror.org/01gbmsc69
60107820,Sciences Cognitives et Sciences Affectives ( SCALab),France,https://ror.org/05rqwc876
60107823,Centre Lillois d'Études et de Recherches Sociologiques et Économiques (CLERSE),France,https://ror.org/00mghmd60
60107824,"Unité de Recherche Pluridisciplinaire Sport, Santé, Société (URePSSS)",France,https://ror.org/03eq8fa86
60107827,Université Privée De Fès,Morocco,https://ror.org/03ad39j10
60107829,Duhok Polytechnic University,Iraq,https://ror.org/024kjbt21
60107831,"Unité Evolution, Ecologie et Paléontologie (Evo-Eco-Paléo)",France,https://ror.org/04y91dy23
60107834,Lille Neuroscience & Cognition ( LilleNCog ),France,https://ror.org/04p94ax69
60107837,Laboratoire Paul Painlevé (LPP),France,https://ror.org/043n4fm24
60107838,Lille Économie Management ( LEM ),France,https://ror.org/05bz47575
60107839,Laboratoire Génie Civil et Géo-Environnement Lille Nord de France (LGCgE),France,https://ror.org/00fh1dw28
60107862,Institute for Translational Research in Inflammation (INFINITE),France,https://ror.org/03qy9z186
60107864,Laboratoire d'Océanologie et de Géosciences,France,https://ror.org/05m14rs93
60107924,Universidad Camilo José Cela,Spain,https://ror.org/03f6h9044
60107931,SKEMA Business School,France,https://ror.org/036h8vg94
60107948,Mirpur University of Science and Technology,Pakistan,https://ror.org/04qjkhc08
60107956,Hewlett Packard Enterprise,United States,https://ror.org/020x0c621
60107957,Avans University of Applied Sciences,Netherlands,https://ror.org/015d5s513
60107986,LIG Corp.,South Korea,https://ror.org/01c8rcg82
60108010,Saxion University of Applied Sciences,Netherlands,https://ror.org/005t9n460
60108044,Laboratoire d'Informatique de Grenoble,France,https://ror.org/01c8rcg82
60108056,HERE Global B.V.,Netherlands,https://ror.org/0502afh35
60108059,Rotterdam University of Applied Sciences,Netherlands,https://ror.org/0481e1q24
60108060,LifeArc,United Kingdom,https://ror.org/01dqb0q37
60108069,Saint-Petersburg State Chemical and Pharmaceutical University,Russian Federation,https://ror.org/01nrsdg41
60108103,Angeles University Foundation,Philippines,https://ror.org/04mdk1103
60108104,Batangas State University,Philippines,https://ror.org/019en2y21
60108105,Bulacan State University,Philippines,https://ror.org/01c5aqg65
60108106,Cagayan State University,Philippines,https://ror.org/05ms4pv23
60108109,University of Northern Philippines,Philippines,https://ror.org/05sykgj25
60108120,"Universitas Islam Negeri Sunan Kalijaga, Yogyakarta",Indonesia,https://ror.org/00nmvbd84
60108137,Sant Joan de Reus University Hospital,Spain,https://ror.org/03ad39j10
60108142,Laboratoire CNRS Persée,France,https://ror.org/00x9ewr78
60108143,"Cardiovasculaire, Métabolisme, Diabétologie et Nutrition",France,https://ror.org/03bbjky47
60108156,Laboratoire Interuniversitaire de Biologie de la Motricité,France,https://ror.org/03sc1p174
60108157,"Qualité, Sécurité Performances en Santé",France,https://ror.org/01tme4g53
60108160,Maison de l'Orient et de la Méditerranée - Jean Pouilloux,France,https://ror.org/05de6h762
60108168,"Sciences, Société, Historicité, Education, Pratiques",France,https://ror.org/04cre2h49
60108179,Laboratoire CNRS Institut Rhônalpin des Systèmes Complexes,France,https://ror.org/00x9ewr78
60108180,Laboratoire Nanotechnologies et Nanosystèmes,Canada,https://ror.org/026m44z54
60108183,Applications des Ultrasons à la Thérapie,France,https://ror.org/059eam965
60108185,SAnté INgéniérie BIOlogie St-Etienne,France,https://ror.org/017cfeh02
60108186,Institut Cellule Souche et Cerveau,France,https://ror.org/03m0zs870
60108189,Ampère,France,https://ror.org/04xwqjy30
60108197,Centre d'Innovation en Télécommunications et Intégration de Services,France,https://ror.org/00ga0xw04
60108201,"Entrepôts, Représentation et Ingénierie des Connaissances",France,https://ror.org/009frb846
60108212,Sciences Po Lyon,France,https://ror.org/02h3vcz70
60108214,SPINTEC - Spin in Electronics Research,France,https://ror.org/03e044190
60108231,Décision et Information Pour les Systèmes de Production,France,https://ror.org/02stf8w13
60108246,"Sols, Solides, Structures, Risques (3SR)",France,https://ror.org/03bcdsr62
60108247,Laboratoire d'Économie Appliquée de Grenoble (GAEL),France,https://ror.org/00fwjkb59
60108248,Grenoble Electrical Engineering Laboratory (G2Elab),France,https://ror.org/02xnnng09
60108251,Centre de Recherche en Economie de Grenoble (CREG),France,https://ror.org/05bw7ad85
60108253,"Politiques Publiques, Action Politique, Territoires (PACTE)",France,https://ror.org/026j45x50
60108254,Sciences Po Grenoble,France,https://ror.org/03c7zyj82
60108255,"Sciences pour la Conception, l'Optimisation et la Production de Grenoble (G-SCOP)",France,https://ror.org/00rv5x925
60108256,Laboratoire de Conception et d'Intégration des Systèmes (LCIS),France,https://ror.org/04eg25g76
60108258,Laboratory of Pulp and Paper Science and Graphic Arts (LGP2),France,https://ror.org/02z8yps18
60108259,Institut des Géosciences de l'Environnement (IGE),France,https://ror.org/01wwcfa26
60108260,Laboratoire Jean Kuntzmann (LJK),France,https://ror.org/04ett5b41
60108261,Laboratoire des Matériaux et du Génie Physique (LMGP),France,https://ror.org/014n97s28
60108263,Laboratoire Rhéologie et Procédés (LRP),France,https://ror.org/044ggyg50
60108264,"Sciences et Ingénierie, Matériaux, Procédés (SIMaP)",France,https://ror.org/00m7zca23
60108266,Institut NÉEL,France,https://ror.org/04dbzz632
60108269,Observatoire de Lyon,France,https://ror.org/03j307b25
60108274,Laboratoire de Tribologie et Dynamique des Systèmes,France,https://ror.org/015vtcw98
60108275,"Techniques for Biomedical Engineering and Complexity Management Informatics, Mathematics and Applications Grenoble (TIMC-IMAG)",France,https://ror.org/03985kf35
60108279,Laboratoire Aménagement Economie Transports,France,https://ror.org/01yw97595
60108280,Laboratoire de Biologie et Modélisation de la Cellule,France,https://ror.org/01bj4fd12
60108283,Institut de Chimie et Biochimie Moléculaire et Supramoléculaire,France,https://ror.org/00gj33s30
60108285,Laboratoire de Mécanique des Contacts et des Structures,France,https://ror.org/05s608j53
60108287,Institut des Nanotechnologies de Lyon,France,https://ror.org/04jsk0b74
60108289,Institut des Sciences Analytiques,France,https://ror.org/03s5z5x70
60108296,Centre de Recherche en Neurosciences de Lyon,France,https://ror.org/00pdd0432
60108297,Biologie Tissulaire et Ingéniérie Thérapeutique,France,https://ror.org/04fqvqs63
60108298,Institut Lumière Matière,France,https://ror.org/0323bey33
60108299,Centre International de Recherche en Infectiologie,France,https://ror.org/059sz6q14
60108302,Laboratoire de Mécanique des Fluides et d'Acoustique,France,https://ror.org/04dxeze48
60108303,Matériaux : Ingénierie et science,France,https://ror.org/01rnfhz46
60108304,Institut des Sciences Cognitives Marc Jeannerod,France,https://ror.org/02he5dz58
60108307,Laboratoire des Multimatériaux et Interfaces,France,https://ror.org/03cfem402
60108308,Institut Camille Jordan,France,https://ror.org/036wxg427
60108309,Reproduction et Développement des Plantes,France,https://ror.org/04w61vh47
60108310,Laboratoire de l'Informatique du Parallélisme,France,https://ror.org/04msnz457
60108311,Unité de Mathématiques Pures et Appliquées de l'ENS de Lyon,France,https://ror.org/05n21n105
60108313,Groupe d'Analyse et de Théorie Economiques Lyon - St-Etienne,France,https://ror.org/042fmc481
60108314,Dynamique Du Langage,France,https://ror.org/01fvx3s14
60108331,Ingénierie des Matériaux Polymères,France,https://ror.org/02160my55
60108334,Microbiologie Moléculaire et Biochimie Structurale,France,https://ror.org/02ctqqq48
60108335,ARCHEORIENT - Environnements et Sociétés de l'Orient Ancien,France,https://ror.org/027953924
60108339,Universidad UTE,Ecuador,https://ror.org/00dmdt028
60108341,Laboratoire d'Informatique en Image et Systèmes d'Information,France,https://ror.org/04dv4he91
60108342,Laboratoire de Chimie,France,https://ror.org/02gaw1s20
60108343,Laboratoire HISOMA,France,https://ror.org/01yx7av22
60108344,Laboratoire de Recherche Historique Rhône-Alpes,France,https://ror.org/04qz4qy85
60108346,"Interactions, Corpus, Apprentissages, Représentations",France,https://ror.org/04mn0nr69
60108347,Centre d'Energétique et de Thermique de Lyon,France,https://ror.org/01k383v05
60108348,"Laboratoire d'Automatique, de Génie des Procédés et de Génie Pharmaceutique",France,https://ror.org/03kfjwy31
60108351,The World Islamic Sciences and Education University,Jordan,https://ror.org/051mkwn17
60108382,University of Bonab,Iran,https://ror.org/01app8660
60108384,National Taichung University of Science and Technology,Taiwan,https://ror.org/05bgcav40
60108460,IMDEA Networks Institute,Spain,https://ror.org/04mm9fg30
60108465,Northern Technical University,Iraq,https://ror.org/03ytenv10
60108477,ELYTMAX,Japan,
60108478,Laboratoire d'Ingénierie Circulation Transports,France,https://ror.org/02ahzca76
60108485,Universitas Widyagama Malang,Indonesia,https://ror.org/017pgz739
60108488,Université de Montpellier,France,https://ror.org/051escj72
60108489,"MARBEC MARine Biodiversity, Exploitation and Conservation",France,https://ror.org/001rxva70
60108490,Botanique & Modélisation de l'Architecture des Plantes et des Végétations,France,https://ror.org/020nks034
60108493,"Maladies Infectieuses et Vecteurs : Écologie, Génétique, Évolution et Contrôle",France,https://ror.org/00357kh21
60108494,Géosciences Montpellier,France,https://ror.org/024gts110
60108496,Laboratoire HydroSciences Montpellier,France,https://ror.org/00aycez97
60108502,Ingénierie des Agropolymères et Technologies Emergentes,France,https://ror.org/0000n5x09
60108504,"University of Science and Technology of Mazandaran, Behshahr",Iran,https://ror.org/03s3hf581
60108506,Sciences pour l'Oenologie,France,https://ror.org/04w07sc25
60108507,Centre de Biochimie Structurale,France,https://ror.org/0189yvq06
60108509,Laboratory of Pathogen Host Interactions,France,https://ror.org/00rt27171
60108521,Institut de Recherche en Cancérologie de Montpellier,France,https://ror.org/03capj968
60108522,"Cellules Souches, Plasticité Cellulaire, Régénération Tissulaire et Immunothérapie des Maladies Inflammatoires",France,https://ror.org/03se16w85
60108525,Neuropsychiatrie : Recherche Épidémiologique et Clinique,France,
60108528,Recherches Translationnelles sur le VIH et les Maladies Infectieuses,France,https://ror.org/014sj8802
60108531,Institut des Biomolécules Max Mousseron,France,https://ror.org/05d1e6v30
60108532,Institut de Chimie Séparative de Marcoule,France,https://ror.org/04fr7pd94
60108545,"Acteurs, Ressources et Territoires dans le Développement",France,https://ror.org/00f5hap04
60108549,IES Institut d'Electronique et des Systèmes,France,https://ror.org/0431hh004
60108550,Laboratoire Charles Coulomb,France,https://ror.org/02ftce284
60108551,Laboratoire Univers et Particules de Montpellier,France,https://ror.org/00nrbzg90
60108552,Institut Montpelliérain Alexander Grothendieck,France,https://ror.org/044kxby82
60108553,Laboratoire de Mécanique et Génie Civil (LMGC),France,https://ror.org/02fke9256
60108554,"Observation Spatiale, Modèles & Science Impliquée",France,https://ror.org/01z485314
60108556,Interactions Hôtes-Pathogènes-Environnements (IHPE),France,https://ror.org/00zn13224
60108559,Open University of Cyprus,Cyprus,https://ror.org/033sm2k57
60108567,SDME Society,India,https://ror.org/050m4ps22
60108584,Shanghai University of Sport,China,https://ror.org/0056pyw12
60108585,National University of Civil Defence of Ukraine,Ukraine,https://ror.org/04a4sww29
60108588,Innlandet Hospital Trust,Norway,https://ror.org/02kn5wf75
60108589,"A.F. Mozhaisky Military Space Engineering Academy, Saint Petersburg",Russian Federation,https://ror.org/024nvcs33
60108591,Høgskolen i Innlandet,Norway,https://ror.org/02dx4dc92
60108602,Universidad Autónoma de Occidente,Colombia,https://ror.org/02drkkh02
60108603,Escuela Superior Politécnica de Chimborazo,Ecuador,https://ror.org/02zyw2q61
60108604,Universidad Nacional de Chimborazo,Ecuador,https://ror.org/059wmd288
60108609,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",China,https://ror.org/02w6gr951
60108615,Drohobych Ivan Franko State Pedagogical University,Ukraine,https://ror.org/04vpyax58
60108616,North Atlantic Treaty Organization,Belgium,https://ror.org/05xagc088
60108617,Port Said University,Egypt,https://ror.org/01vx5yq44
60108622,SRH University Heidelberg,Germany,https://ror.org/038t36y30
60108626,Norsk institutt for bioøkonomi,Norway,https://ror.org/04aah1z61
60108629,Texas A&M University-Texarkana,United States,https://ror.org/01x3z9745
60108631,Universitas Dian Nuswantoro,Indonesia,https://ror.org/02csxcg02
60108632,"J.C. Bose University of Science and Technology, YMCA",India,https://ror.org/014jqnm52
60108635,Pskov State University,Russian Federation,https://ror.org/04h7w4h73
60108636,H.S. Skovoroda Kharkiv National Pedagogical University,Ukraine,https://ror.org/00gjv5s24
60108639,Al-Mustaqbal University,Iraq,https://ror.org/023a3xe97
60108641,CIC biomaGUNE,Spain,https://ror.org/004g03602
60108642,Vladikavkaz Scientific Centre of the Russian Academy of Sciences,Russian Federation,https://ror.org/01fz81h65
60108650,Max-Planck-Institut für Menschheitsgeschichte,Germany,https://ror.org/05mjrzy91
60108653,"Laboratoire de Géologie de Lyon : Terre, Planètes, Environnement",France,https://ror.org/04t89f389
60108660,"National Reseach Council of Italy (CNR), Institute of Applied Sciences and Intelligent Systems ""Eduardo Caianiello""",Italy,https://ror.org/04zaypm56
60108665,Université PSL,France,https://ror.org/013cjyk83
60108669,École Nationale des Chartes,France,https://ror.org/013xvg556
60108670,Xi'an Technological University,China,https://ror.org/01t8prc81
60108680,Sharda University,India,https://ror.org/03b6ffh07
60108682,Corporación Universitaria Minuto de Dios,Colombia,https://ror.org/01r0dam38
60108684,Guangdong University of Finance,China,https://ror.org/04grzdh47
60108686,North Minzu University,China,https://ror.org/05xjevr11
60108691,Changchun Normal University,China,https://ror.org/00cbhey71
60108692,Universidad Francisco de Vitoria,Spain,https://ror.org/03ha64j07
60108693,Australian Centre for Robotic Vision,Australia,https://ror.org/02zv9xv82
60108696,Instituto Tecnológico Metropolitano,Colombia,https://ror.org/03zb5p722
60108698,National Pingtung University,Taiwan,https://ror.org/03z698x91
60108699,University of Jeddah,Saudi Arabia,https://ror.org/015ya8798
60108700,Shanghai Open University,China,https://ror.org/027r7gj11
60108703,Norges Bank,Norway,https://ror.org/01v408m73
60108705,The University of Texas Rio Grande Valley,United States,https://ror.org/02p5xjf12
60108706,Universidad del Azuay,Ecuador,https://ror.org/037xrmj59
60108713,"Eurecat, Technology Centre of Catalonia",Spain,https://ror.org/00fcfxd73
60108716,"University of Science and Culture, Tehran",Iran,https://ror.org/048e0p659
60108721,NHL Stenden University of Applied Sciences,Netherlands,https://ror.org/02xgxme97
60108737,Manipal University Jaipur,India,https://ror.org/040h76494
60108740,Maharshi Karve Stree Shikshan Samstha,India,https://ror.org/034ffw198
60108743,Noakhali Science and Technology University,Bangladesh,https://ror.org/05q9we431
60108753,Perm State Agro-Technological University,Russian Federation,https://ror.org/03w75z957
60108755,"China University of Mining & Technology, Beijing",China,https://ror.org/003ncxf91
60108756,Hubei University of Technology,China,https://ror.org/02d3fj342
60108758,Hebei Normal University of Science and Technology,China,https://ror.org/05g1mag11
60108759,Yunnan University of Finance and Economics,China,https://ror.org/04rhev598
60108760,HeiLongjiang Institute of Technology,China,https://ror.org/05x0m9n95
60108761,NingboTech University,China,https://ror.org/013pajk64
60108762,Henan University of Economics and Law,China,https://ror.org/000jtc944
60108768,Dalian Neusoft University of Information,China,https://ror.org/0304ty515
60108773,"United States International University, Africa",Kenya,https://ror.org/04k8zab17
60108778,Xi'an Aeronautical University,China,https://ror.org/03qn8zy63
60108780,Ministry of Public Security of the People's Republic of China,China,https://ror.org/00bt9we26
60108781,Henan University of Urban Construction,China,https://ror.org/01x1skr92
60108785,Zhejiang International Studies University,China,https://ror.org/01vwvvq12
60108786,Baoding University,China,https://ror.org/04asgtj30
60108788,Ningde Normal University,China,https://ror.org/01p996c64
60108789,Sanming University,China,https://ror.org/044pany34
60108791,Guilin University of Aerospace Technology,China,https://ror.org/00h1gc758
60108793,Fujian Jiangxia University,China,https://ror.org/01cyb5v38
60108794,Guizhou University of Finance and Economics,China,https://ror.org/02sw6yz40
60108797,Tongling University,China,https://ror.org/04kqvjg13
60108799,Changzhi University,China,https://ror.org/04svmxd14
60108800,Chongqing University of Arts and Science,China,https://ror.org/01rcvq140
60108801,Xingtai University,China,https://ror.org/05c1r5z64
60108804,Baicheng Normal University,China,https://ror.org/01djkf495
60108806,Henan University of Animal Husbandry and Economy,China,https://ror.org/028f0h308
60108807,Hunan First Normal University,China,https://ror.org/00s9d1a36
60108808,Hubei University Of Economics,China,https://ror.org/012a84b59
60108810,Quzhou University,China,https://ror.org/024nfx323
60108816,Zhejiang University of Media and Communications,China,https://ror.org/04t7gxr16
60108817,Guiyang University,China,https://ror.org/025edj240
60108839,Guangxi University of Finance and Economics,China,https://ror.org/02ayg6516
60108840,Jiangsu Second Normal University,China,https://ror.org/00e6ytg41
60108841,Hubei University of Education,China,https://ror.org/04f41cb79
60108842,Anhui University of Finance and Economics,China,https://ror.org/0152zzg30
60108862,"Tyumen Cardiology Research Center, Tomsk National Research Medical Сепtеr, Russian Academy of Sciences",Russian Federation,https://ror.org/05qrfxd25
60108864,Liepaja University,Latvia,https://ror.org/01gzemj61
60108865,"The Chinese University of Hong Kong, Shenzhen",China,https://ror.org/00t33hh48
60108872,Beijing University of Agriculture,China,https://ror.org/03t9adt98
60108877,Duke Kunshan University,China,https://ror.org/04sr5ys16
60108879,Barcelona Institute of Science and Technology (BIST),Spain,https://ror.org/00r3dxy86
60108883,Landmark University,Nigeria,https://ror.org/04gw4zv66
60108898,Soka University of America,United States,https://ror.org/03rr7xb36
60108899,South Australian Health and Medical Research Institute,Australia,https://ror.org/03e3kts03
60108901,CIC BioGUNE,Spain,https://ror.org/02x5c5y60
60108912,Universidad Técnica de Manabí,Ecuador,https://ror.org/02qgahb88
60108913,American University of Nigeria,Nigeria,https://ror.org/02kv8bx48
60108921,Nuclear Decommissioning Authority,United Kingdom,https://ror.org/01mdbyv68
60108922,Moscow Witte University,Russian Federation,https://ror.org/0119zea93
60108929,Butterfly Conservation,United Kingdom,https://ror.org/05jg03a59
60108933,Midea Group,China,https://ror.org/006fm2278
60108957,Ecole d'Économie de Paris,France,https://ror.org/01qtp1053
60108958,Azerbaijan University of Architecture and Construction,Azerbaijan,https://ror.org/02shm3a27
60108959,EMLYON Business School,France,https://ror.org/009gmrj52
60108963,World University of Bangladesh,Bangladesh,https://ror.org/0324fh017
60108970,Khoja Akhmet Yassawi International Kazakh-Turkish University,Kazakhstan,https://ror.org/017bbc354
60108971,Al-Madinah International University,Malaysia,https://ror.org/04gr21t50
60108977,Xi'an University,China,https://ror.org/01zzmf129
60108978,Lhasa Limited,United Kingdom,https://ror.org/0308cf074
60108979,"ICFAI Foundation for Higher Education, Hyderabad",India,https://ror.org/04p3pp808
60108981,Universita degli Studi Internazionali di Roma,Italy,https://ror.org/037263487
60108982,"Arab American University, Palestine",Palestine,https://ror.org/04jmsq731
60108987,Centre d'Etudes Prospectives et d'Informations Internationales,France,https://ror.org/03vj88s15
60108991,Institute of Mathematics with Computer Center of the Ufa Science Center of the Russian Academy of Sciences,Russian Federation,https://ror.org/03vv7cm03
60108992,"Twitter, Inc.",United States,https://ror.org/04wt43v05
60108993,State University of Bangladesh,Bangladesh,https://ror.org/01g14tq52
60108994,Imagination Technologies Limited,United Kingdom,https://ror.org/001z7yr93
60108995,Dyson Ltd.,United Kingdom,https://ror.org/00a4npp83
60108997,Dialog Semiconductor Plc,United Kingdom,https://ror.org/03j0xs842
60109002,Free University of Tbilisi,Georgia,https://ror.org/05rr3y439
60109003,"The University of Georgia, Tbilisi",Georgia,https://ror.org/00te3t702
60109019,Shoolini University,India,https://ror.org/02xe2fg84
60109021,Universitas Katolik Parahyangan,Indonesia,https://ror.org/01texbd31
60109022,Serco Group plc,United Kingdom,https://ror.org/00dnz1633
60109024,"Facebook, Inc.",United States,https://ror.org/01zbnvs85
60109026,Hunan University of Finance and Economics,China,https://ror.org/04askxv05
60109027,Tesla Inc,United States,https://ror.org/020czch62
60109029,Pearson plc,United Kingdom,https://ror.org/01480s295
60109034,IE Universidad,Spain,https://ror.org/02jjdwm75
60109035,NATS Limited,United Kingdom,https://ror.org/00m1r1367
60109036,University of Garmian,Iraq,https://ror.org/04rc8af74
60109039,Intuit Inc,United States,https://ror.org/049mrbr98
60109046,Fasa University,Iran,https://ror.org/03a77cf20
60109055,Process Integration Limited,United Kingdom,https://ror.org/01sqj1z22
60109057,KLE Technological University,India,https://ror.org/04yh52k23
60109065,Innocoll Pharmaceuticals,Ireland,https://ror.org/034m9g361
60109068,Bat Conservation Trust,United Kingdom,https://ror.org/02yas1717
60109079,Electronic Arts Inc,United States,https://ror.org/001te2382
60109081,Haier Inc.,China,https://ror.org/01khhjy85
60109093,"Juniper Networks, Inc.",United States,https://ror.org/015sh1j12
60109094,Universitas Islam Negeri Walisongo Semarang,Indonesia,https://ror.org/00gq7p328
60109096,Torrens University Australia,Australia,https://ror.org/0351xae06
60109099,Plantlife International,United Kingdom,https://ror.org/010jnvp60
60109102,Oxford Nanopore Technologies,United Kingdom,https://ror.org/04hyfx005
60109118,Universitas Budi Luhur,Indonesia,https://ror.org/04jhb1n36
60109121,Polytechnic University of the Philippines,Philippines,https://ror.org/00e7vmq69
60109142,Spotify AB,Sweden,https://ror.org/00hbd6420
60109145,Newman University Birmingham,United Kingdom,https://ror.org/0038gz437
60109152,Organisation de Micro-Electronique Générale Avancée,France,https://ror.org/01mbkbh33
60109157,Oxford BioMedica Plc,United Kingdom,https://ror.org/03dp0vf82
60109179,Centre de Nanosciences et de Nanotechnologies,France,https://ror.org/00zay3w86
60109180,Geophysical Center of the Russian Academy of Sciences,Russian Federation,https://ror.org/01fz81h65
60109201,"Laboratoire en Innovation, Technologies, Economie et Management",France,https://ror.org/04d5x5x34
60109205,Service de la Corrosion et du Comportement des Matériaux dans leur Environnement,France,https://ror.org/00ra8zc69
60109207,Service de Thermo-Hydraulique et de Mécanique des Fluides,France,https://ror.org/025nmxp11
60109217,King's Health Partners,United Kingdom,https://ror.org/01xcsye48
60109226,Laboratoire CNRS Molecular Imaging Research Center,France,https://ror.org/00x9ewr78
60109227,NeuroSpin,France,https://ror.org/02jam4v16
60109235,"Ludwig Institute for Cancer Research, Oxford",United Kingdom,https://ror.org/01e473h50
60109240,Manado State University,Indonesia,https://ror.org/04appkh56
60109244,Al Yamamah University,Saudi Arabia,https://ror.org/036b03a90
60109248,Reserve Bank of Australia,Australia,https://ror.org/049cvkb03
60109252,Fenway Sports Group,United States,https://ror.org/03ee15h24
60109253,"NCC Group, plc",United Kingdom,https://ror.org/020mgne32
60109254,Adidas AG,Germany,https://ror.org/011b3r412
60109259,Translational Research Institute Australia,Australia,https://ror.org/00v807439
60109270,"Southern Technical University, Iraq",Iraq,https://ror.org/03sax3264
60109271,University of Thi-Qar,Iraq,https://ror.org/02ypa8k59
60109276,Al-Muthanna University,Iraq,https://ror.org/03877wr45
60109277,North of England Zoological Society,United Kingdom,https://ror.org/03px4ez74
60109283,"Experian plc, Ireland",Ireland,https://ror.org/022rydv31
60109296,Universidade Federal da Fronteira Sul,Brazil,https://ror.org/03z9wm572
60109297,"Colégio Pedro II, Brazil",Brazil,https://ror.org/01ktxpf34
60109298,Universidade Federal do Sul e Sudeste do Pará,Brazil,https://ror.org/01737f379
60109299,Al-Iraqia University,Iraq,https://ror.org/01wfhkb67
60109300,Wasit University,Iraq,https://ror.org/02ee2t316
60109310,Ninevah University,Iraq,https://ror.org/0266sez77
60109311,University of Misan,Iraq,https://ror.org/05b5sds65
60109315,University of Sumer,Iraq,https://ror.org/00c32gy34
60109316,University of Information Technology and Communications,Iraq,https://ror.org/028h0pd91
60109318,Basra University for Oil and Gas,Iraq,https://ror.org/03mw9fr44
60109326,İstinye Üniversitesi,Turkey,https://ror.org/03081nz23
60109351,Abai Kazakh National Pedagogical University,Kazakhstan,https://ror.org/02bvvhn54
60109360,Al-Furat Al-Awsat Technical University,Iraq,https://ror.org/04hsvhf62
60109366,Amity University Mumbai,India,https://ror.org/02exxtn84
60109371,Austrian Centre of Industrial Biotechnology GmbH,Austria,https://ror.org/03dm7dd93
60109374,Amity University Kolkata,India,https://ror.org/02exxtn84
60109394,Universidad Católica de Murcia,Spain,https://ror.org/051nvp675
60109395,Springer Nature,Germany,https://ror.org/0117jxy09
60109397,"Universidad de Córdoba, Monteria",Colombia,https://ror.org/04nmbd607
60109400,"Nature Publishing Group, UK",United Kingdom,https://ror.org/05m5x8198
60109423,Sirjan University of Technology,Iran,https://ror.org/023tdry64
60109424,Institut des Sciences de la Terre (ISTerre),France,https://ror.org/01cf2sz15
60109427,Public Health Ontario,Canada,https://ror.org/025z8ah66
60109430,Budapest Business University,Hungary,https://ror.org/00r3jwh90
60109442,"Instituto Federal de Educação, Ciȇncia e Tecnologia do Rio Grande do Sul",Brazil,https://ror.org/008p1v134
60109462,Haiphong University,Viet Nam,https://ror.org/03z9fzp04
60109464,Mondelēz International,United States,https://ror.org/005jw9139
60109465,Federal Institute for Population Research,Germany,https://ror.org/04wy4bt38
