Scopus ID,Primary Org Name,Primary Org City,Primary Org State,Country Name
60109826,Fraunhofer Institute for High Frequency Physics and Radar Techniques FHR,Wachtberg,Nordrhein-Westfalen,Germany
60109827,Fraunhofer-Institut für Windenergiesysteme IWES,Bremerhaven,Bremen,Germany
60109832,"Islamic Azad University, Sari Branch",Sari,Mazandaran,Iran
60109840,University of Economics Ho Chi Minh City,Ho Chi Minh City,,Viet Nam
60109854,Research Canada,Ottawa,ON,Canada
60109865,Allen University,Columbia,SC,United States
60109870,Chettinad Academy of Research and Education,Kelambakkam,TN,India
60109885,Beijing Institute of Heart Lung and Blood Vessel Diseases,Beijing,,China
60109891,Taraz Regional University named after M.Kh.Dulaty,Taraz,Jambyl,Kazakhstan
60109894,Lviv National Environmental University,Dubliany,Lviv Oblast,Ukraine
60109902,IMT Nord Europe,Villeneuve-d'Ascq,Hauts-de-France,France
60109908,Banque de France,Paris,,France
60109909,Research Institute of Industrial Economics,Stockholm,Stockholm,Sweden
60109910,Kursk State University,Kursk,Kursk Oblast,Russian Federation
60109911,Golestan University,Gorgan,Golestan,Iran
60109915,Holy Angel University,Angeles,Pampanga,Philippines
60109930,Institute for Analytical Instrumentation of the Russian Academy of Sciences,Saint Petersburg,,Russian Federation
60109931,Institute of Applied Astronomy of the Russian Academy of Sciences,Saint Petersburg,,Russian Federation
60109932,Volga State University of Water Transport,Nizhny Novgorod,Nizhny Novgorod Oblast,Russian Federation
60109945,"Islamic Azad University, Ahar Branch",Ahar,East Azerbaijan Province,Iran
60109956,Admiral Makarov State University of Maritime and Inland Shipping,Saint Petersburg,,Russian Federation
60109970,M. S. Ramaiah University of Applied Sciences,Bengaluru,KA,India
60109980,Kryvyi Rih State Pedagogical University,Kryvyi Rih,Dnipropetrovsk Oblast,Ukraine
60109981,Dagestan Scientific Center of the Russian Academy of Sciences,Makhachkala,Republic of Dagestan,Russian Federation
60109988,Altai State Pedagogical University,Barnaul,Altai Krai,Russian Federation
60110091,All-Russian Research Institute of Fats,Saint Petersburg,Leningrad Oblast,Russian Federation
60110127,Institute for Precambrian Geology and Geochronology RAS,Saint Petersburg,,Russian Federation
60110131,Computing Center FEB RAS,Khabarovsk,Khabarovsk Krai,Russian Federation
60110162,Siberian State University of Geosystems and Technologies,Novosibirsk,Novosibirsk Oblast,Russian Federation
60110163,Smolensk State University,Smolensk,Smolensk Oblast,Russian Federation
60110191,Tuvan State University,Kyzyl,Tuva Republic,Russian Federation
60110192,Technological Institute for Superhard and Novel Carbon Materials,Troitsk,Moscow Oblast,Russian Federation
60110197,Pushchino State Institute of Natural Sciences,Pushchino,Moscow Oblast,Russian Federation
60110201,The Florey,Melbourne,VIC,Australia
60110214,Institute of Immunology and Physiology of the Ural Branch of the Russian Academy of Sciences,Yekaterinburg,Sverdlovskaya,Russian Federation
60110215,Institute of Oil and Gas Problems of the Russian Academy of Sciences,Moscow,Moscow Oblast,Russian Federation
60110233,Moscow State Linguistic University,Moscow,,Russian Federation
60110235,IMT Atlantique,Nantes,Pays-de-la-Loire,France
60110238,International Iberian Nanotechnology Laboratory,Braga,Minho,Portugal
60110242,Gzhel State University,Ramenskoye,Moscow Oblast,Russian Federation
60110249,Institute of Engineering Science of Ural Branch of the Russian Academy of Sciences,Yekaterinburg,Sverdlovskaya,Russian Federation
60110253,Politeknik Negeri Indramayu,Indramayu,West Java,Indonesia
60110334,"Environmental Resources Management Group, Inc, US",Malvern,PA,United States
60110345,Diablo Valley College,Pleasant Hill,CA,United States
60110365,Institute of Cosmophysical Research and Radio Wave Propagation FEB RAS,Paratunka,Kamchatka Krai,Russian Federation
60110369,Laboratoire de Mathématiques J.A. Dieudonné,Nice,Provence-Alpes-Cote d'Azur,France
60110371,"University of Social Sciences, Lodz",Lodz,Łódź Province,Poland
60110373,TBS Business School,Toulouse,Occitanie,France
60110375,Catalan Institute for Water Research,Girona,Girona,Spain
60110386,P.K. Anokhin Research Institute of Normal Physiology,Moscow,,Russian Federation
60110404,TECNALIA,Donostia-San Sebastian,Guipuzcoa,Spain
60110408,WSP Global Inc.,Montreal,QC,Canada
60110415,Institut Mines Télécom,Paris,Ile-de-France,France
60110416,Abbottabad University of Science and Technology,Abbottabad,Khyber Pakhtunkhwa,Pakistan
60110417,Helmholtz-Institut für RNA-basierte Infektionsforschung,Wurzburg,Bayern,Germany
60110418,"National Institute of Pharmaceutical Education and Research, Kolkata",Kolkata,WB,India
60110422,"National Institute of Pharmaceutical Education and Research, Ahmedabad",Gandhinagar,GJ,India
60110435,"Institute for Theoretical and Applied Electromagnetics, Russian Academy of Sciences",Moscow,,Russian Federation
60110439,Institute of Applied Mathematics FEB RAS,Vladivostok,Primorsky Krai,Russian Federation
60110441,Institute of Chemistry FEB RAS,Vladivostok,Primorsky Krai,Russian Federation
60110450,CVR College of Engineering,Hyderabad,TG,India
60110460,Institute of Protein Research of the Russian Academy of Sciences,Pushchino,Moscow Oblast,Russian Federation
60110461,Danlaw Inc,Novi,MI,United States
60110463,"Institute of Scientific Information on Social Sciences, Russian Academy of Sciences",Moscow,,Russian Federation
60110464,Institute of Linguistics of the Russian Academy of Sciences,Moscow,,Russian Federation
60110480,Institute of Ultra High Frequency Semiconductor Electronics of RAS,Moscow,,Russian Federation
60110505,Normandie Université,Caen,Normandie,France
60110511,Laboratoire des Sciences du Numérique de Nantes,Nantes,Pays-de-la-Loire,France
60110514,University of Tabuk,Tabuk,Tabuk Region,Saudi Arabia
60110518,Rajabhat University,Bangkok,Bangkok,Thailand
60110521,Uber Technologies Inc,San Francisco,CA,United States
60110523,University of Hafr Al-Batin,Hafar al Batin,Eastern Province,Saudi Arabia
60110524,Shaqra University,Shaqra,Riyadh Province,Saudi Arabia
60110525,Majmaah University,Al-Majmaah,Riyad Province,Saudi Arabia
60110529,Saudi Electronic University,Riyadh,Riyadh Province,Saudi Arabia
60110530,University of Bisha,Bisha,Asir,Saudi Arabia
60110531,ODYS S.r.l,Lucca,LU,Italy
60110578,"Vavilov Institute of General Genetics, Russian Academy of Sciences",Moscow,,Russian Federation
60110582,Agriculture Victoria,Melbourne,VIC,Australia
60110583,Universidad Nacional Abierta y a Distancia,Bogota,Cundinamarca,Colombia
60110584,Kabardino-Balkarian Scientific Center of the Russian Academy of Sciences,Nalchik,Kabardino-Balkarian Republic,Russian Federation
60110604,Institute of Cell Biophysics of the Russian Academy of Sciences,Pushchino,Moscow Oblast,Russian Federation
60110605,"Broadcom Inc., San Jose",San Jose,CA,United States
60110629,Statistical Office in Poznań,Poznan,WP,Poland
60110653,Kromek Group plc,Sedgefield,County Durham,United Kingdom
60110654,University of Mumbai and Department of Atomic Energy Centre for Excellence in Basic Sciences,Mumbai,MH,India
60110658,"Institute of Metallurgy, Ural Branch of the Russian Academy of Sciences",Yekaterinburg,Sverdlovskaya,Russian Federation
60110683,Institute of Higher Nervous Activity and Neurophysiology of RAS,Moscow,,Russian Federation
60110685,"Institute of Nanotechnologies of Microelectronics, Russian Academy of Sciences",Moscow,,Russian Federation
60110690,"Transporteurs, Imagerie et Radiothérapie en Oncologie",Nice,Provence-Alpes-Cote d'Azur,France
60110693,Université Côte d'Azur,Nice,Provence-Alpes-Cote d'Azur,France
60110706,"Groupe de Recherche en Droit, Économie et Gestion",Sophia Antipolis,Provence-Alpes-Cote d'Azur,France
60110712,Laboratoire Motricité Humaine Expertise Sport Santé,Nice,Provence-Alpes-Cote d'Azur,France
60110719,"Laboratoire d'Informatique, Signaux et Systèmes de Sophia-Antipolis",Sophia Antipolis,Provence-Alpes-Cote d'Azur,France
60110725,Universitas Negeri Medan,Medan,North Sumatra,Indonesia
60110740,Institut de Physique de Nice,Nice,Provence-Alpes-Cote d'Azur,France
60110743,"Astrophysique Relativiste, Théories, Expériences, Metrologie, Instrumentation, Signaux",Nice,Provence-Alpes-Cote d'Azur,France
60110744,Laboratoire Joseph-Louis Lagrange,Nice,Provence-Alpes-Cote d'Azur,France
60110747,Rugby Football League Limited,Leeds,West Yorkshire,United Kingdom
60110749,Center for High Pressure Science and Technology Advanced Research,Shanghai,,China
60110755,"Laboratoire D'électronique, Antennes et Télécommunications",Sophia Antipolis,Provence-Alpes-Cote d'Azur,France
60110756,Institut de Biologie Valrose,Nice,Provence-Alpes-Cote d'Azur,France
60110764,"Cultures et Envirronements, Préhistoire, Antiquité, Moyen-Age",Nice,Provence-Alpes-Cote d'Azur,France
60110772,Western Norway University of Applied Sciences,Bergen,Hordaland,Norway
60110777,Universidad Tecnológica Indoamérica,Ambato,Tungurahua,Ecuador
60110786,Kementerian Riset Teknologi Dan Pendidikan Tinggi Republik Indonesia,Jakarta,,Indonesia
60110787,Vidyasirimedhi Institute of Science and Technology,Rayong,Rayong Province,Thailand
60110805,Junta de Andalucía,Sevilla,Seville,Spain
60110806,University of West Attica,Athens,Attica,Greece
60110807,Federal Research Center Informatics and Management of the Russian Academy of Sciences,Moscow,Moscow Oblast,Russian Federation
60110814,International University of Business Agriculture and Technology,Dhaka,,Bangladesh
60110816,Manipal Education and Medical Group,Bengaluru,KA,India
60110818,"All India Institute of Medical Sciences, Patna",Patna,BR,India
60110819,"All India Institute of Medical Sciences, Rishikesh",Rishikesh,UT,India
60110821,"All India Institute of Medical Sciences, Bhubaneswar",Bhubaneswar,OR,India
60110824,Zhytomyr Military Institute of Radioelectronics S.P. Korolyov,Zhytomyr,Zhytomyr Oblast,Ukraine
60110829,Aero Engine Corporation of China,Beijing,Beijing,China
60110835,Laboratoire d'Energétique et de Mécanique Théorique et Appliquée,Vandoeouvre-les-Nancy,Grand Est,France
60110837,Laboratoire de Chimie Physique et Microbiologie pour les Matériaux et l'Environnement,Villers-les-Nancy,Grand Est,France
60110842,Tokoha University,Shizuoka,Shizuoka,Japan
60110845,Institut Teknologi Kalimantan,Balikpapan,East Kalimantan,Indonesia
60110852,Florida Polytechnic University,Lakeland,FL,United States
60110853,State University System of Florida,Tallahassee,FL,United States
60110856,Instituto Ramón y Cajal de Investigación Sanitaria,Madrid,,Spain
60110871,EirGrid Plc,Dublin,,Ireland
60110903,Kovai Medical Center Research and Educational Trust,Coimbatore,TN,India
60110906,Kyiv National University of Culture and Arts,Kyiv,,Ukraine
60110911,Tohoku University of Community Service and Science,Sakata,Yamagata,Japan
60110919,"Istituto per la Protezione Sostenibile delle Piante, Consiglio Nazionale delle Ricerche",Turin,TO,Italy
60110923,NEOMA Business School,Mont-Saint-Aignan,Normandie,France
60110929,M-Squared Lasers Ltd.,Glasgow,Scotland,United Kingdom
60110933,North China University of Science and Technology,Tangshan,Hebei,China
60110939,Đại học Mở Thành phố Hồ Chí Minh,Ho Chi Minh City,,Viet Nam
60110940,Institut Jean Lamour,Nancy,Grand Est,France
60110941,Laboratoire d'Étude des Microstructures et de Mécanique des Matériaux,Metz,Grand Est,France
60110942,"Istituto Nazionale di Fisica Nucleare, Sezione di Padova",Padua,PD,Italy
60110952,Shiv Nadar Institution of Eminence deemed to be University,Greater Noida,UP,India
60110955,American University in the Emirates,Dubai,Dubai,United Arab Emirates
60110956,Universitätsklinikum der Ruhr-Universität Bochum,Bochum,Nordrhein-Westfalen,Germany
60110962,ASST Fatebenefratelli Sacco,Milan,,Italy
60110967,Ecologie des Forêts de Guyane,Kourou,French Guiana,France
60110968,Ponnaiyah Ramajayam Institute of Science and Technology,Thanjavur,TN,India
60110991,Universidad Isabel I,Burgos,Burgos,Spain
60111003,"Laboratoire de Probabilités, Statistique et Modélisation",Paris,Ile-de-France,France
60111018,Université TÉLUQ,Quebec,QC,Canada
60111037,Silva,Champenoux,Grand Est,France
60111040,"Centro de Investigação em Tecnologias e Serviços de Saúde, Porto",Porto,Porto,Portugal
60111048,Montreal Behavioural Medicine Centre,Montreal,QC,Canada
60111051,Laboratoire d'Océanographie et du Climat : Expérimentations et Approches Numériques,Paris,Ile-de-France,France
60111058,"Beijing MEGVII Technology Co., Ltd.",Beijing,,China
60111070,Laboratoire d'informatique Parallélisme Réseaux Algorithmes Distribués,Versailles,Ile-de-France,France
60111112,Princeton International School of Mathematics and Science,Princeton,NJ,United States
60111127,University of Jiroft,Jiroft,Kerman,Iran
60111133,Universidad Iberoamericana,Santo Domingo,,Dominican Republic
60111134,Fédération Internationale de Football Association,Zurich,ZH,Switzerland
60111136,Al-Nisour University College,Baghdad,,Iraq
60111137,The Royal Danish Library,Copenhagen,Hovedstaden,Denmark
60111143,"The National Archives, UK",Richmond,Surrey,United Kingdom
60111149,Institute of Radiobiology of the National Academy of Sciences of Belarus,Gomel,Gomel Region,Belarus
60111154,Institut Pascal,Aubiere,Auvergne-Rhone-Alpes,France
60111158,"Tecnológico de Antioquia, Institución Universitaria",Medellin,Antioquia,Colombia
60111159,Laboratoire Lorrain de Chimie Moléculaire,Vandoeouvre-les-Nancy,Grand Est,France
60111165,Alphabet Inc.,Mountain View,CA,United States
60111169,"Laboratoire de Cristallographie, Résonance Magnétique et Modélisations",Vandoeouvre-les-Nancy,Grand Est,France
60111173,Laboratoire de Biotechnologie de l'Environnement (LBE),Narbonne,Occitanie,France
60111178,"SKA Organisation, UK",Macclesfield,Cheshire,United Kingdom
60111199,Insight SFI Research Centre for Data Analytics,Dublin,,Ireland
60111211,National Institute of Technology Andhra Pradesh,Tadepalligudam,AP,India
60111223,Leia Inc.,Menlo Park,CA,United States
60111224,Republic of Iraq Ministry of Electricity,Baghdad,,Iraq
60111231,"Ministry of Education, Iraq",Baghdad,,Iraq
60111237,Agroécologie Innovations Territoires,Castanet-Tolosan,Occitanie,France
60111238,Génétique Physiologie et Systèmes d'Elevage - (GenPhyse),Castanet-Tolosan,Occitanie,France
60111239,Toulouse School of Economics - Recherche - (TSE-R),Toulouse,Occitanie,France
60111248,Mathematiques Informatiques et Statistique pour l'Environnement et l'Agronomie (MISTEA),Montpellier,Occitanie,France
60111268,Ingham Institute for Applied Medical Research,Liverpool,NSW,Australia
60111275,Chuvash State Agrarian University,Cheboksary,Chuvash Republic,Russian Federation
60111308,Azienda Ospedaliera - Universitaria Città della Salute e della Scienza di Torino,Turin,TO,Italy
60111310,University of Northwestern,Saint Paul,MN,United States
60111335,University of Central Asia,Naryn,Naryn,Kyrgyzstan
60111355,Neotherix Ltd,York,North Yorkshire,United Kingdom
60111363,Bavarian Motor Works Group,Munich,Bayern,Germany
60111372,NHS National Services Scotland,Edinburgh,Scotland,United Kingdom
60111377,"PA Consulting Group, United Kingdom",London,,United Kingdom
60111470,St. Joseph's Health Care Foundation,London,ON,Canada
60111475,"Facultad Latinoamericana de Ciencias Sociales, Secretaría General",Curridabat,San Jose,Costa Rica
60111496,"\Tashkent Institute of Irrigation and Agricultural Mechanization Engineers\"" National Research University""",Tashkent,,Uzbekistan
60111516,Tashkent Institute of Chemical Technology (TICT),Tashkent,,Uzbekistan
60111520,Molecular Sense Ltd.,Oxford,Oxfordshire,United Kingdom
60111524,"Animal, Santé, Territoires, Risques et Ecosystèmes (ASTRE)",Montpellier,Occitanie,France
60111553,"Laureate Education, Inc.",Miami,FL,United States
60111554,"Jagannath University, Bangladesh",Dhaka,Dhaka,Bangladesh
60111558,Public Health Wales,Cardiff,"South Glamorgan, Wales",United Kingdom
60111559,The Cockcroft Institute,Warrington,Cheshire,United Kingdom
60111570,International University of Rabat,Sale,Rabat-Sale-Kenitra,Morocco
60111582,Royal United Services Institute,London,,United Kingdom
60111596,The Glasgow School of Art,Glasgow,Scotland,United Kingdom
60111599,"Qorvo, Inc",Greensboro,NC,United States
60111603,"Certara USA, Inc.",Princeton,NJ,United States
60111622,National Library of Scotland,Edinburgh,Scotland,United Kingdom
60111623,"Graphenea, Spain",Donostia-San Sebastian,Guipuzcoa,Spain
60111648,Deep Blue S.r.l.,Rome,RM,Italy
60111652,iXBlue SAS,Saint-Germain-en-Laye,Ile-de-France,France
60111656,Duy Tan University,Da Nang,,Viet Nam
60111661,Adler Planetarium,Chicago,IL,United States
60111662,Falmouth University,Falmouth,Cornwall,United Kingdom
60111669,Transport for London,London,,United Kingdom
60111670,Greater London Authority,London,,United Kingdom
60111685,GMTO Corporation,Pasadena,CA,United States
60111704,Chandigarh University,Mohali,PB,India
60111705,Redeemer's University,Ede,Ogun,Nigeria
60111708,South African National Space Agency,Pretoria,Gauteng,South Africa
60111718,VID Specialized University,Oslo,Oslo,Norway
60111720,Kyambogo University,Kyambogo,Kampala,Uganda
60111722,Universidad de Investigación y Desarrollo,Bucaramanga,Santander,Colombia
60111728,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará, Fortaleza",Fortaleza,CE,Brazil
60111730,Université Euro-Méditerranéenne de Fès,Fez,Fes-Meknes,Morocco
60111733,JBA Group Ltd.,Skipton,North Yorkshire,United Kingdom
60111747,University of South-Eastern Norway,Kongsberg,Buskerud,Norway
60111750,National University Bangladesh,Gazipur,Dhaka,Bangladesh
60111752,Cooch Behar Panchanan Barma University,Cooch Behar,WB,India
60111753,Kazi Nazrul University,Bardhaman,WB,India
60111754,Bodoland University,Kokrajhar,AS,India
60111756,Kristiania University College,Oslo,Oslo,Norway
60111766,Createc Ltd,Cockermouth,Cumbria,United Kingdom
60111768,The Alan Turing Institute,London,,United Kingdom
60111775,Institute of Physics and Technology of the Russian Academy of Sciences,Moscow,Moscow Oblast,Russian Federation
60111781,Amélioration Génétique et Adaptation des Plantes Méditerranéennes et Tropicales (AGAP),Montpellier,Occitanie,France
60111782,Centre d'Economie de l'Environnement – Montpellier,Montpellier,Occitanie,France
60111785,Imperial College Healthcare NHS Trust,London,,United Kingdom
60111786,Chhattisgarh Swami Vivekanand Technical University,Durg,CT,India
60111791,Touro College and University System,New York,NY,United States
60111792,"National Institute of Technology, Japan",Hachioji,Tokyo,Japan
60111795,Ministry of Transport of Vietnam,Hanoi,,Viet Nam
60111797,Universitas Al Azhar Indonesia,Jakarta,,Indonesia
60111798,Community College of Philadelphia,Philadelphia,PA,United States
60111811,Centre de Recherche INRAE Île-de-France - Jouy-en-Josas - Antony,Jouy-en-Josas,Ile-de-France,France
60111814,Florida College System,Tallahassee,FL,United States
60111820,Gujarat Technological University,Ahmedabad,GJ,India
60111821,Virginia Community College System,Richmond,VA,United States
60111823,Thiruvalluvar University,Vellore,TN,India
60111826,Fraunhofer Institute for Energy Economics and Energy System Technology IEE,Kassel,Hessen,Germany
60111827,Tashkent University of Information Technologies named after Muhammad al-Khwarizmi,Tashkent,,Uzbekistan
60111830,Kazakh National Women's Teacher Training University,Almaty,,Kazakhstan
60111832,"HORIBA, Ltd.",Kyoto,Kyoto,Japan
60111836,West Bengal State University,Kolkata,WB,India
60111839,"APJ Abdul Kalam Technological University, Kerela",Thiruvananthapuram,KL,India
60111841,Uttarakhand Technical University,Dehradun,UK,India
60111844,Krishna University,Machilipatnam,AP,India
60111846,Universitas Bina Darma,Palembang,South Sumatra,Indonesia
60111851,TÜV Rheinland,Koln,Nordrhein-Westfalen,Germany
60111862,LaVision GmbH,Gottingen,Niedersachsen,Germany
60111865,Prodrive Technologies,Eindhoven,Noord-Brabant,Netherlands
60111874,Kolhan University,Chaibasa,JH,India
60111913,"Droplet Measurement Technologies, Inc.",Longmont,CO,United States
60111918,HE Space Operations GmbH,Bremen,Bremen,Germany
60111919,Agios Pharmaceuticals,Cambridge,MA,United States
60111926,Sage Bionetworks,Seattle,WA,United States
60111934,UK Power Networks,London,,United Kingdom
60111935,TOPTICA Photonics AG,Munich,Bayern,Germany
60111947,European XFEL GmbH,Schenefeld,Schleswig-Holstein,Germany
60111957,Biostatistique et Processus Spatiaux (BioSP),Avignon,Provence-Alpes-Cote d'Azur,France
60111960,"ADNET Systems, Inc.",Bethesda,MD,United States
60111964,Antaros Medical AB,Uppsala,Uppsala,Sweden
60111966,Bioxydyn Limited,Manchester,Greater Manchester,United Kingdom
60111967,Aurecon,Melbourne,VIC,Australia
60111991,"BioLegend, Inc.",San Diego,CA,United States
60112009,Insilico Biotechnology AG,Stuttgart,Baden-Wurttemberg,Germany
60112014,"MedAustron, Austria",Wiener Neustadt,Lower Austria,Austria
60112016,ImFusion GmbH,Munich,Bayern,Germany
60112022,Interactions Arbres/Micro-Organismes (IaM),Vandoeouvre-les-Nancy,Grand Est,France
60112028,Ecologie et Santé des Ecosystèmes (ESE),Rennes,Brittany,France
60112029,Ecologie des Forêts Méditerranéennes (URFM),Avignon,Provence-Alpes-Cote d'Azur,France
60112030,"Physiologie, Environnement et Génétique pour l'Animal et les Systèmes d'Elevage (PEGASE)",Saint-Gilles,Occitanie,France
60112034,Euroimmun AG,Lubeck,Schleswig-Holstein,Germany
60112035,European Union,Brussels,BRU,Belgium
60112036,European Medicines Agency,Amsterdam,Noord-Holland,Netherlands
60112037,"Hyper Tech Research, Inc.",Columbus,OH,United States
60112042,Centre de Recherche Epidémiologiques et Bio Statistiques de Sorbonne Paris Cité (CRESS),Paris,Ile-de-France,France
60112043,Environnement Méditerranéen et Modélisation des Agro-Hydrosystèmes - (EMMAH),Avignon,Provence-Alpes-Cote d'Azur,France
60112045,TBI -Toulouse Biotechnology Institute Bio & Chemical Engineering,Toulouse,Occitanie,France
60112046,Interaction Sol Plante Atmosphère,Villenave-d'Ornon,Nouvelle-Aquitaine,France
60112048,Institut d'Ecologie et des Sciences de l'Environnement de Paris (IEES Paris),Paris,Ile-de-France,France
60112049,"Laboratoire Interdisciplinaire Sciences, Innovations, Sociétés (LISIS)",Marne-la-Vallee,Ile-de-France,France
60112064,Primetals Technologies Limited,London,,United Kingdom
60112068,Care Quality Commission,London,,United Kingdom
60112071,Biologie Epidémiologie et Analyse de Risque en Santé Animale,Nantes,Pays-de-la-Loire,France
60112073,Epidémiologie des Maladies Animales et Zoonotiques (EPIA ),Saint-Genes-Champanelle,Auvergne-Rhone-Alpes,France
60112078,NanOsc,Kista,,Sweden
60112090,Physiologie de la Reproduction et des Comportements (PRC),Nouzilly,Centre-Val de Loire,France
60112094,Kongsberg Maritime AS,Kongsberg,Buskerud,Norway
60112102,Physique et Physiologie Intégratives de l'Arbre en Environnement Fluctuant (PIAF),Clermont-Ferrand,Auvergne-Rhone-Alpes,France
60112109,Sequans Communications,Colombes,Ile-de-France,France
60112110,Interactions hôtes-agents pathogènes - (IHAP),Toulouse,Occitanie,France
60112127,Veer Bahadur Singh Purvanchal University,Jaunpur,UP,India
60112132,Centre Alpin de Recherche sur les Réseaux Trophiques et les Ecosystèmes limniques (CARRTEL),Thonon-les-Bains,Auvergne-Rhone-Alpes,France
60112134,Génétique Diversité et Ecophysiologie des Céréales (GDEC),Clermont-Ferrand,Auvergne-Rhone-Alpes,France
60112135,TenneT TSO B.V.,Arnhem,Gelderland,Netherlands
60112140,InuTech GmbH,Nurnberg,Bayern,Germany
60112142,IQVIA Inc.,Durham,NC,United States
60112154,Uniper Technologies,Dusseldorf,Nordrhein-Westfalen,Germany
60112155,Centre INRAE Pays de la Loire,Beaucouze,Pays-de-la-Loire,France
60112162,Silixa Ltd,Elstree,Hertfordshire,United Kingdom
60112167,"Engie, France",Paris-La Defense,Ile-de-France,France
60112180,"Particulate Solid Research, Inc",Chicago,IL,United States
60112203,Centre de Recherche INRAE Provence-Alpes-Côte d'Azur,Avignon,Provence-Alpes-Cote d'Azur,France
60112210,Ranplan Wireless Network Design Ltd,Cambridge,Cambridgeshire,United Kingdom
60112222,SoftBank Group Corp.,Tokyo,,Japan
60112249,Conpart AS,Skjetten,Akershus,Norway
60112250,Photek Limited,Saint Leonards,East Sussex,United Kingdom
60112262,Hugin Expert A/S,Aalborg,Nordjylland,Denmark
60112270,Lucideon Limited,Stoke-on-Trent,Staffordshire,United Kingdom
60112295,D Y Patil Group,Navi Mumbai,MH,India
60112299,"AnyVision, United kingdom",Belfast,Belfast,United Kingdom
60112302,Laboratoire Jean Perrin,Paris,Ile-de-France,France
60112303,Institut Jean Le Rond d'Alembert,Paris,Ile-de-France,France
60112305,BOREA - Research Unit Biology of Aquatic Organisms and Ecosystems,Paris,Ile-de-France,France
60112307,Laboratoire d'Informatique de Paris 6,Paris,Ile-de-France,France
60112314,Bank of Japan,Tokyo,,Japan
60112316,Centre for International Governance Innovation,Waterloo,ON,Canada
60112319,aixACCT Systems GmbH,Aachen,Nordrhein-Westfalen,Germany
60112334,"SURF, Netherlands",Utrecht,Utrecht,Netherlands
60112351,Bankura University,Purandarpur,WB,India
60112354,"Ministry of Ayurveda, Yoga & Naturopathy, Unani, Siddha and Homoeopathy",New Delhi,,India
60112362,Ministry of Foreign Affairs of the Russian Federation,Moscow,Moscow Oblast,Russian Federation
60112363,Council of National Institutes of Technology,New Delhi,,India
60112364,"Government of India, Ministry of Human Resource Development",New Delhi,,India
60112375,University of Gonabad,Gonabad,Razavi Khorasan,Iran
60112377,Laboratoire de Physique Théorique de Toulouse,Toulouse,Occitanie,France
60112378,Laboratoire d'Imagerie Biomédicale,Paris,Ile-de-France,France
60112379,Laboratoire de Physique Théorique et Hautes Énergies,Paris,Ile-de-France,France
60112390,Technische Informationsbibliothek (TIB),Hannover,Niedersachsen,Germany
60112395,Ministère de la Transition écologique et solidaire,Paris,,France
60112411,Earthquake Planning and Protection Organization,Athens,Attica,Greece
60112414,People's University,Bhopal,MP,India
60112418,Namangan Engineering-Construction Institute,Namangan,Namangan,Uzbekistan
60112419,Peter Munk Cardiac Centre,Toronto,ON,Canada
60112421,BioTechMed-Graz,Graz,Styria,Austria
60112422,Fundación Universitaria Los Libertadores,Bogota,,Colombia
60112425,Pontificia Università della Santa Croce,Rome,,Italy
60112426,Gulistan State University,Guliston,Sirdaryo Region,Uzbekistan
60112436,CNR- Istituto per la Tecnologia delle Membrane,Rende,CS,Italy
60112438,Bureau d'Economie Théorique Appliquée (BETA),Strasbourg,Grand Est,France
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France
60112443,Massachusetts College of Liberal Arts,North Adams,MA,United States
60112447,Sarsen Amanzholov East Kazakhstan University,Ust-Kamenogorsk,,Kazakhstan
60112449,Institut Teknologi Sumatera (ITERA),Lampung,Lampung,Indonesia
60112453,Emmanuel College,Boston,MA,United States
60112455,Kühne Logistics University,Hamburg,Hamburg,Germany
60112456,Service Hydrographique et Océanographique de la Marine,Brest,Brittany,France
60112457,Universitas Sulawesi Barat,Majene,West Sulawesi,Indonesia
60112458,"Lahey Health System, Inc.",Burlington,MA,United States
60112464,Moderna Therapeutics,Cambridge,MA,United States
60112475,"CytomX Therapeutics, Inc.",San Francisco,CA,United States
60112476,Lebanese International University,Beirut,Beirut,Lebanon
60112477,Guangdong Second Provincial General Hospital,Guangzhou,Guangdong,China
60112486,State Power Investment Corporation Limited,Beijing,,China
60112491,"Bruegel, Belgium",Brussels,BRU,Belgium
60112496,M.S. Poliakov Institute of Geotechnical Mechanics of the National Academy of Sciences of Ukraine,Dnipro,Dnipropetrovsk Oblast,Ukraine
60112510,"Ministry of Employment, Sweden",Stockholm,,Sweden
60112511,Institutet för arbetsmarknads- och utbildningspolitisk utvärdering,Uppsala,Uppsala,Sweden
60112543,"Ministry of Climate and Environment,Norway",Oslo,Oslo,Norway
60112544,Ministerul Comunicațiilor și Societății Informaționale,Bucharest,,Romania
60112552,China Minmetals Corporation,Beijing,Beijing,China
60112560,"ESCP Europe Business School, Paris",Paris,Ile-de-France,France
60112564,Jade University of Applied Sciences,Wilhelmshaven,Niedersachsen,Germany
60112566,Universidad Tecnológica del Perú,Arequipa,Arequipa,Peru
60112567,"National Institute of Technology, Toyama College",Toyama,Toyama,Japan
60112569,"University of Social Sciences and Humanities, Ho Chi Minh City",Ho Chi Minh City,,Viet Nam
60112572,Xijing University,Xi'an,Shaanxi,China
60112574,Rutgers Business School—Newark and New Brunswick,Newark,NJ,United States
60112576,West Texas A&M University,Canton,TX,United States
60112577,Wisconsin Technical College System,Madison,WI,United States
