Institution Name,Country Name,ROR ID
State Key Laboratory of Crystal Materials,China,https://ror.org/01jjraa45
晶体材料国家重点实验室,China,https://ror.org/01jjraa45
Al Asmarya University for Islamic Sciences,Libya,https://ror.org/01gr30f96
Alasmarya Islamic University,Libya,https://ror.org/01gr30f96
الجامعة الأسمرية للعلوم الإسلامية,Libya,https://ror.org/01gr30f96
HC,Canada,https://ror.org/05p8nb362
Health Canada,Canada,https://ror.org/05p8nb362
Santé Canada,Canada,https://ror.org/05p8nb362
GV YMCA,United States,https://ror.org/04vhvsj31
Gallatin Valley YMCA,United States,https://ror.org/04vhvsj31
"Gallatin Valley YMCA, Inc.",United States,https://ror.org/04vhvsj31
Fundación Prodintec,Spain,https://ror.org/01gf4rc63
Prodintec,Spain,https://ror.org/01gf4rc63
Prodintec Foundation,Spain,https://ror.org/01gf4rc63
LASSENA,Canada,https://ror.org/00a2zqy78
"Laboratoire des technologies spatiales, systèmes embarqués, navigation et avionique",Canada,https://ror.org/00a2zqy78
"Laboratory of Space Technologies, Embedded Systems, Navigation and Avionic",Canada,https://ror.org/00a2zqy78
State Key Lab of Traction Power,China,https://ror.org/023as1815
State Key Laboratory of Traction Power,China,https://ror.org/023as1815
牵引动力国家重点实验室,China,https://ror.org/023as1815
State Key Lab of Digital Home Appliances,China,https://ror.org/048xwzs68
State Key Laboratory of Digital Home Appliances,China,https://ror.org/048xwzs68
数字化家电国家重点实验室,China,https://ror.org/048xwzs68
LM,United States,https://ror.org/03jf3w726
Office of Legacy Management,United States,https://ror.org/03jf3w726
U.S. Department of Energy Energy Office of Legacy Management,United States,https://ror.org/03jf3w726
United States Department of Energy Office of Legacy Management,United States,https://ror.org/03jf3w726
Indian Ministry of Steel,India,https://ror.org/00gm8tg57
Ministry of Steel,India,https://ror.org/00gm8tg57
"Ministry of Steel, India",India,https://ror.org/00gm8tg57
ICCAS,China,https://ror.org/048y1rc66
Institute of Chemistry,China,https://ror.org/048y1rc66
中国科学院化学研究所,China,https://ror.org/048y1rc66
UNIROMANA,Dominican Republic,https://ror.org/051sm7d31
Universidad de la Romana,Dominican Republic,https://ror.org/051sm7d31
INEM,France,https://ror.org/01mhd9b84
Immunologie et Neurogénétique Expérimentales et Moléculaires,France,https://ror.org/01mhd9b84
"Basque Government's Ministry of Economic Development, Sustainability and the Environment",Spain,https://ror.org/05yfx9j20
"Departamento de Desarrollo Económico, Sostenibilidad y Medio Ambiente",Spain,https://ror.org/05yfx9j20
"Ekonomiaren Garapen, Jasangarritasun eta Ingurumen Saila",Spain,https://ror.org/05yfx9j20
"Ministry of Economic Development, Sustainability and the Environment",Spain,https://ror.org/05yfx9j20
State Key Lab of Rice Biology,China,https://ror.org/05s5qx907
State Key Laboratory of Rice Biology,China,https://ror.org/05s5qx907
水稻生物学国家重点实验室,China,https://ror.org/05s5qx907
San Ignacio de Loyola University,Peru,https://ror.org/03vgk3f90
USIL,Peru,https://ror.org/03vgk3f90
Universidad San Ignacio de Loyola,Peru,https://ror.org/03vgk3f90
DFF,Denmark,https://ror.org/05svhj534
Danish Council for Independent Research,Denmark,https://ror.org/05svhj534
Danmarks Frie Forskningsfond,Denmark,https://ror.org/05svhj534
Independent Research Fund Denmark,Denmark,https://ror.org/05svhj534
Botanical Institute of Barcelona,Spain,https://ror.org/00wq3fc38
IBB,Spain,https://ror.org/00wq3fc38
Institut Botànic de Barcelona,Spain,https://ror.org/00wq3fc38
Instituto Botánico de Barcelona,Spain,https://ror.org/00wq3fc38
State Key Lab of Animal Nutrition,China,https://ror.org/03zfa9g67
State Key Laboratory of Animal Nutrition,China,https://ror.org/03zfa9g67
动物营养学国家重点实验室,China,https://ror.org/03zfa9g67
IBMCC,Spain,https://ror.org/043vr8e29
Institute of Cancer Molecular and Cellular Biology of Salamanca,Spain,https://ror.org/043vr8e29
Instituto de Biología Molecular y Celular del Cáncer de Salamanca,Spain,https://ror.org/043vr8e29
I3M,Spain,https://ror.org/03p80e845
Instituto de Instrumentación para Imagen Molecular,Spain,https://ror.org/03p80e845
Instituto i3M,Spain,https://ror.org/03p80e845
Instrumentation Institute For Molecular Image,Spain,https://ror.org/03p80e845
State Key Lab of Coal Mine Safety Technology,China,https://ror.org/04q78at80
State Key Laboratory of Coal Mine Safety Technology,China,https://ror.org/04q78at80
煤矿安全技术国家重点实验室,China,https://ror.org/04q78at80
ADA,Spain,https://ror.org/00qy6se24
Asociacion de Amigos de la Universidad de Navarra,Spain,https://ror.org/00qy6se24
Asociación de Amigos,Spain,https://ror.org/00qy6se24
Asociación de Amigos de la Universidad de Navarra,Spain,https://ror.org/00qy6se24
Association of Friends of the University of Navarra,Spain,https://ror.org/00qy6se24
AQUAS,Spain,https://ror.org/01x7se580
Agencia de Calidad y Evaluación sanitarias de Cataluña,Spain,https://ror.org/01x7se580
Agència de Qualitat i Avaluació Sanitàries de Catalunya,Spain,https://ror.org/01x7se580
CAHIAQ,Spain,https://ror.org/01x7se580
"Catalan Agency for Health Information, Assessment and Quality",Spain,https://ror.org/01x7se580
State Key Lab of Natural Medicine,China,https://ror.org/01as92r37
State Key Laboratory of Natural Medicine,China,https://ror.org/01as92r37
天然药物活性组分与药效国家重点实验室,China,https://ror.org/01as92r37
Fan Memorial Institute of Biology,China,https://ror.org/05skxkv18
IOZ,China,https://ror.org/05skxkv18
IOZCAS,China,https://ror.org/05skxkv18
Institute of Zoology,China,https://ror.org/05skxkv18
中国科学院动物研究所,China,https://ror.org/05skxkv18
Council of Government of the Principality of Asturias,Spain,https://ror.org/05mj4yh71
Gobierno del Principado de Asturias,Spain,https://ror.org/05mj4yh71
Government of the Principality of Asturias,Spain,https://ror.org/05mj4yh71
CIBIO,Portugal,https://ror.org/0476hs695
Centro de Investigação em Biodiversidade e Recursos Genéticos,Portugal,https://ror.org/0476hs695
Research Centre in Biodiversity and Genetic Resources,Portugal,https://ror.org/0476hs695
SU,South Africa,https://ror.org/05bk57929
Stellenbosch University,South Africa,https://ror.org/05bk57929
Universiteit Stellenbosch,South Africa,https://ror.org/05bk57929
Universiteit van Stellenbosch,South Africa,https://ror.org/05bk57929
University of Stellenbosch,South Africa,https://ror.org/05bk57929
State Key Lab of Drug Research,China,https://ror.org/058t7w767
State Key Laboratory of Drug Research,China,https://ror.org/058t7w767
新药研究国家重点实验室,China,https://ror.org/058t7w767
IPE,Spain,https://ror.org/039ssy097
Instituto Pirenaico de Ecología,Spain,https://ror.org/039ssy097
Pyrenean Institute of Ecology,Spain,https://ror.org/039ssy097
Cégep de Sherbrooke,Canada,https://ror.org/01nywkf82
State Key Lab of Rail Traffic Engineering and Information Technology,China,https://ror.org/04tbscc54
State Key Laboratory of Rail Traffic Engineering and Information Technology,China,https://ror.org/04tbscc54
轨道交通工程信息化国家重点实验室,China,https://ror.org/04tbscc54
Consejería de Salud y Consumo,Spain,https://ror.org/047pymx40
Consejería de Salud y Familias,Spain,https://ror.org/047pymx40
CU,United States,https://ror.org/00jc20583
Universidad de Colorado,United States,https://ror.org/00jc20583
University of Colorado System,United States,https://ror.org/00jc20583
Université du Colorado,United States,https://ror.org/00jc20583
WCSS,Poland,https://ror.org/03fqwqm07
Wroclawskie Centrum Sieciowo-Superkomputerowe,Poland,https://ror.org/03fqwqm07
"Wroclawskie Centrum Sieciowo-Superkomputerowe, Politechnika Wroclawska",Poland,https://ror.org/03fqwqm07
Wrocław Centre for Networking and Supercomputing,Poland,https://ror.org/03fqwqm07
Wrocław Networking and Supercomputing Center,Poland,https://ror.org/03fqwqm07
Bellvitge Biomedical Research Institute,Spain,https://ror.org/0008xqs48
IDIBELL,Spain,https://ror.org/0008xqs48
IDIBELL-CERCA,Spain,https://ror.org/0008xqs48
Institut d'Investigació Biomédica de Bellvitge,Spain,https://ror.org/0008xqs48
State Key Lab of Wireless Communication Access Technology,China,https://ror.org/000190731
State Key Laboratory of Wireless Communication Access Technology,China,https://ror.org/000190731
无线通信接入技术国家重点实验室,China,https://ror.org/000190731
State Key Lab of Resources and Environmental Information System,China,https://ror.org/03w41by72
State Key Laboratory of Resources and Environmental Information System,China,https://ror.org/03w41by72
资源与环境信息系统国家重点实验室,China,https://ror.org/03w41by72
HZAU,China,https://ror.org/023b72294
Huazhong Agricultural University,China,https://ror.org/023b72294
华中农业大学,China,https://ror.org/023b72294
Cilag,Switzerland,https://ror.org/02fe4h741
Cilag,Switzerland,https://ror.org/02fe4h741
Cilag AG,Switzerland,https://ror.org/02fe4h741
Janssen-Cilag,Switzerland,https://ror.org/02fe4h741
NCCR Robotics,Switzerland,https://ror.org/02rdd8804
National Centre of Competence in Research Robotics,Switzerland,https://ror.org/02rdd8804
Swiss National Center of Competence in Research Robotics,Switzerland,https://ror.org/02rdd8804
MAEUEC,Spain,https://ror.org/04dxd1f80
"Ministerio de Asuntos Exteriores, Unión Europea y Cooperación",Spain,https://ror.org/04dxd1f80
Ministry of Foreign Affairs and Cooperation,Spain,https://ror.org/04dxd1f80
"Ministry of Foreign Affairs, European Union and Cooperation",Spain,https://ror.org/04dxd1f80
XMU,China,https://ror.org/00mcjh785
Xiamen University,China,https://ror.org/00mcjh785
Xiàmén Dàxué,China,https://ror.org/00mcjh785
厦门大学,China,https://ror.org/00mcjh785
Idener,Spain,https://ror.org/04pjgde17
Optimización Orientada a la Sostenibilidad,Spain,https://ror.org/04pjgde17
MaRDI,Germany,https://ror.org/04ncnzm65
Mathematical Research Data Initiative,Germany,https://ror.org/04ncnzm65
Mathematische Forschungsdateninitiative,Germany,https://ror.org/04ncnzm65
CSIC,Spain,https://ror.org/02gfc7t72
Consejo Superior de Investigaciones Científicas,Spain,https://ror.org/02gfc7t72
Consell Superior d'Investigacions Científiques,Spain,https://ror.org/02gfc7t72
Consello Superior de Investigacións Científicas,Spain,https://ror.org/02gfc7t72
Spanish National Research Council,Spain,https://ror.org/02gfc7t72
IFI,Spain,https://ror.org/00y518s84
Instituto de Fermentaciones Industriales,Spain,https://ror.org/00y518s84
European University of Madrid,Spain,https://ror.org/04dp46240
UE,Spain,https://ror.org/04dp46240
Universidad Europea de Madrid,Spain,https://ror.org/04dp46240
Cihan University,Iraq,https://ror.org/024j6hc19
Cihan University - Duhok,Iraq,https://ror.org/024j6hc19
CuD,Iraq,https://ror.org/024j6hc19
جامعة جيهان - دهوك,Iraq,https://ror.org/024j6hc19
Bosch Gimpera Foundation,Spain,https://ror.org/00msgsf28
Bosch i Gimpera Foundation,Spain,https://ror.org/00msgsf28
Fundació Bosch Gimpera,Spain,https://ror.org/00msgsf28
Fundació Bosch i Gimpera,Spain,https://ror.org/00msgsf28
Fundación Bosch Gimpera,Spain,https://ror.org/00msgsf28
SCSIO,China,https://ror.org/0192yj155
South China Sea Institute Of Oceanology,China,https://ror.org/0192yj155
中国科学院南海海洋研究所,China,https://ror.org/0192yj155
Institut Transitions,Belgium,https://ror.org/02663r349
TRANSITIONS,Belgium,https://ror.org/02663r349
TRANSITIONS Institute,Belgium,https://ror.org/02663r349
IAE,Spain,https://ror.org/02pfge856
Institut d'Anàlisi Econòmica,Spain,https://ror.org/02pfge856
Institute for Economic Analysis,Spain,https://ror.org/02pfge856
Instituto de Análisis Económico,Spain,https://ror.org/02pfge856
ICMAN,Spain,https://ror.org/04qayn356
Institute of Marine Sciences of Andalusia,Spain,https://ror.org/04qayn356
Instituto de Ciencias Marinas de Andalucía,Spain,https://ror.org/04qayn356
IIN,United States,https://ror.org/00rncr820
International Institute for Nanotechnology,United States,https://ror.org/00rncr820
International Institute for Nanotechnology at Northwestern University,United States,https://ror.org/00rncr820
Northwestern University International Institute for Nanotechnology,United States,https://ror.org/00rncr820
Biodiversity Research Institute,Spain,https://ror.org/02cp22d42
IMIB,Spain,https://ror.org/02cp22d42
Instituto Mixto de Investigación en Biodiversidad,Spain,https://ror.org/02cp22d42
Hospital Universitario Virgen de las Nieves,Spain,https://ror.org/02f01mz90
CIAL,Spain,https://ror.org/04dgb8y52
Institute of Food Science Research,Spain,https://ror.org/04dgb8y52
Instituto de Investigación en Ciencias de la Alimentación,Spain,https://ror.org/04dgb8y52
Abdulla Qodiriy nomidagi Jizzax davlat pedagogika universiteti,Uzbekistan,https://ror.org/05ap1tw43
JDPI,Uzbekistan,https://ror.org/05ap1tw43
JDPU,Uzbekistan,https://ror.org/05ap1tw43
Jizzakh State Pedagogical Institute,Uzbekistan,https://ror.org/05ap1tw43
Jizzakh State Pedagogical Institute named after A. Qodiriy,Uzbekistan,https://ror.org/05ap1tw43
Jizzakh State Pedagogical University,Uzbekistan,https://ror.org/05ap1tw43
Jizzakh State Pedagogical University named after Abdulla Kadyri,Uzbekistan,https://ror.org/05ap1tw43
Jizzax Davlat Pedagogika Instituti,Uzbekistan,https://ror.org/05ap1tw43
Jizzax Davlat Pedagogika Universiteti,Uzbekistan,https://ror.org/05ap1tw43
Джизакский Государственный Педагогический Университет,Uzbekistan,https://ror.org/05ap1tw43
Джизакский государственный педагогический университет им. Абдуллы Кадыри,Uzbekistan,https://ror.org/05ap1tw43
Gillson Longenbaugh Foundation,United States,https://ror.org/029bcfw81
State Key Lab of Marine Environmental Science,China,https://ror.org/04em2sh18
State Key Laboratory of Marine Environmental Science,China,https://ror.org/04em2sh18
近海海洋环境科学国家重点实验室,China,https://ror.org/04em2sh18
LITEC,Spain,https://ror.org/025580q89
Laboratorio de Investigación en Tecnologías de la Combustión,Spain,https://ror.org/025580q89
Laboratory of Research in Fluid Dynamics and Combustion Technologies,Spain,https://ror.org/025580q89
Ancodarq,Spain,https://ror.org/04hn3zk50
Blanes Center for Advanced Studies,Spain,https://ror.org/019pzjm43
CEAB,Spain,https://ror.org/019pzjm43
Centre d'Estudis Avançats de Blanes,Spain,https://ror.org/019pzjm43
Centro de Estudios Avanzados de Blane,Spain,https://ror.org/019pzjm43
Foundation on German-American Academic Relations,Germany,https://ror.org/04jhyrh97
SDAW,Germany,https://ror.org/04jhyrh97
Stiftung Deutsch-Amerikanische Wissenschaftsbeziehungen,Germany,https://ror.org/04jhyrh97
RCH Foundation,Australia,https://ror.org/00nxtdr22
Royal Children's Hospital Foundation,Australia,https://ror.org/00nxtdr22
The Royal Children's Hospital Foundation,Australia,https://ror.org/00nxtdr22
State Key Lab of Neuroscience,China,https://ror.org/02p9waa09
State Key Laboratory of Neuroscience,China,https://ror.org/02p9waa09
神经科学国家重点实验室,China,https://ror.org/02p9waa09
College of general and vocational education,Canada,https://ror.org/03kzn3e44
Collège d'enseignement général et professionnel,Canada,https://ror.org/03kzn3e44
Cégep de Chicoutimi,Canada,https://ror.org/03kzn3e44
Elcano Royal Institute for International and Strategic Studies,Spain,https://ror.org/01xd8r467
Real Instituto Elcano,Spain,https://ror.org/01xd8r467
Real Instituto Elcano de Estudios Internacionales y Estratégicos,Spain,https://ror.org/01xd8r467
Cerdika International Cyber Polytechnic,Indonesia,https://ror.org/01kz6he51
Politeknik SCI,Indonesia,https://ror.org/01kz6he51
Politeknik Siber Cerdika Internasional,Indonesia,https://ror.org/01kz6he51
Poltek SCI,Indonesia,https://ror.org/01kz6he51
Poltek SCI - Siber Cerdika Internasional,Indonesia,https://ror.org/01kz6he51
IREC,Spain,https://ror.org/0140hpe71
Institute for Game and Wildlife Research,Spain,https://ror.org/0140hpe71
Instituto de Investigación en Recursos Cinegéticos,Spain,https://ror.org/0140hpe71
State Key Lab of Kidney Diseases,China,https://ror.org/00s577731
State Key Laboratory of Kidney Diseases,China,https://ror.org/00s577731
肾脏疾病国家重点实验室,China,https://ror.org/00s577731
State Key Lab of High Performance Ceramics and Superfine Microstructure,China,https://ror.org/03yvpw311
State Key Laboratory of High Performance Ceramics and Superfine Microstructure,China,https://ror.org/03yvpw311
高性能陶瓷和超微结构国家重点实验室,China,https://ror.org/03yvpw311
CICIC,Spain,https://ror.org/05343aa75
Centro de Investigaciones Científicas Isla de la Cartuja,Spain,https://ror.org/05343aa75
Isla De La Cartuja Scientific Research Center,Spain,https://ror.org/05343aa75
Scientific Research Center Isla De La Cartuja,Spain,https://ror.org/05343aa75
cicCartuja,Spain,https://ror.org/05343aa75
UC,Spain,https://ror.org/046ffzj20
Universidad de Cantabria,Spain,https://ror.org/046ffzj20
University of Cantabria,Spain,https://ror.org/046ffzj20
State Key Lab of ASIC and System,China,https://ror.org/01mamgv83
State Key Laboratory of ASIC and System,China,https://ror.org/01mamgv83
专用集成电路与系统国家重点实验室,China,https://ror.org/01mamgv83
DAERA,United Kingdom,https://ror.org/01jksdf22
"Department of Agriculture, Environment and Rural Affairs of Northern Ireland",United Kingdom,https://ror.org/01jksdf22
"Northern Ireland Department of Agriculture, Environment and Rural Affairs",United Kingdom,https://ror.org/01jksdf22
CRU,United States,https://ror.org/00nqpc320
Cooperative Research Units,United States,https://ror.org/00nqpc320
U.S. Geological Survey Cooperative Research Units,United States,https://ror.org/00nqpc320
USGS CRU,United States,https://ror.org/00nqpc320
USGS Cooperative Research Units,United States,https://ror.org/00nqpc320
United States Geological Survey Cooperative Research Units,United States,https://ror.org/00nqpc320
NESSC,The Netherlands,https://ror.org/05bpjsf25
Netherlands Earth System Science Centre,The Netherlands,https://ror.org/05bpjsf25
UP,South Africa,https://ror.org/00g0p6g84
Universiteit van Pretoria,South Africa,https://ror.org/00g0p6g84
University of Pretoria,South Africa,https://ror.org/00g0p6g84
RHH,Australia,https://ror.org/031382m70
Royal Hobart Hospital,Australia,https://ror.org/031382m70
NCCN,United States,https://ror.org/0465x5x63
National Comprehensive Cancer Network,United States,https://ror.org/0465x5x63
Aage Bang Fund,Denmark,https://ror.org/02rytd882
Aage Bangs Fond,Denmark,https://ror.org/02rytd882
Kgl. Hofbuntmager Aage Bangs Fond,Denmark,https://ror.org/02rytd882
Biocat,Spain,https://ror.org/03j42y490
State Key Lab of Automatic Target Recognition,China,https://ror.org/052qsxn63
State Key Laboratory of Automatic Target Recognition,China,https://ror.org/052qsxn63
自动目标识别国家重点实验室,China,https://ror.org/052qsxn63
State Key Lab of Digital Publishing Technology,China,https://ror.org/021s6g098
State Key Laboratory of Digital Publishing Technology,China,https://ror.org/021s6g098
数字出版技术国家重点实验室,China,https://ror.org/021s6g098
State Key Lab of Infectious Disease Prevention and Control,China,https://ror.org/04bhsv505
State Key Laboratory of Infectious Disease Prevention and Control,China,https://ror.org/04bhsv505
传染病预防控制国家重点实验室,China,https://ror.org/04bhsv505
Centro de Investigación Forestal,Spain,https://ror.org/02nxes898
ICFOR,Spain,https://ror.org/02nxes898
ICIFOR-INIA,Spain,https://ror.org/02nxes898
Institute of Forest Sciences,Spain,https://ror.org/02nxes898
Instituto de Ciencias Forestales,Spain,https://ror.org/02nxes898
State Key Lab of Ophthalmology,China,https://ror.org/003mfbe21
State Key Laboratory of Ophthalmology,China,https://ror.org/003mfbe21
眼科学国家重点实验室,China,https://ror.org/003mfbe21
CRAG,Spain,https://ror.org/04tz2h245
CRAG-CERCA,Spain,https://ror.org/04tz2h245
Center for Research in Agricultural Genomics,Spain,https://ror.org/04tz2h245
Centre de Recerca en Agrigenomica,Spain,https://ror.org/04tz2h245
Centre de Recerca en Agrigenòmica,Spain,https://ror.org/04tz2h245
Espainiako Estatistika Institutua,Spain,https://ror.org/03ftrk873
INE,Spain,https://ror.org/03ftrk873
Institut Nacional d'Estadística d'Espanya,Spain,https://ror.org/03ftrk873
Instituto Nacional de Estadística,Spain,https://ror.org/03ftrk873
National Institute of Statistics,Spain,https://ror.org/03ftrk873
Beijing Institute of Geology,China,https://ror.org/04gcegc37
CUG,China,https://ror.org/04gcegc37
China University of Geosciences,China,https://ror.org/04gcegc37
Hubei College of Geology,China,https://ror.org/04gcegc37
Wuhan College of Geology,China,https://ror.org/04gcegc37
中国地质大学,China,https://ror.org/04gcegc37
Bengt Ihres Foundation,Sweden,https://ror.org/04v0hex10
Bengt Ihres fond,Sweden,https://ror.org/04v0hex10
Karpagam Hospital,India,https://ror.org/04qmvrz31
கற்பகம் மருத்துவமனை,India,https://ror.org/04qmvrz31
State Key Lab of Bridge Engineering Structural Dynamics,China,https://ror.org/01ky5n302
State Key Laboratory of Bridge Engineering Structural Dynamics,China,https://ror.org/01ky5n302
桥梁工程结构动力学国家重点实验室,China,https://ror.org/01ky5n302
Hefei General Machinery Research Institute,China,https://ror.org/02jheyr43
合肥通用机械研究院,China,https://ror.org/02jheyr43
HES Foundation,Finland,https://ror.org/02x6r5976
HES-säätiö,Finland,https://ror.org/02x6r5976
Hengityssairauksien Tutkimussäätiö,Finland,https://ror.org/02x6r5976
Research Foundation of the Pulmonary Diseases,Finland,https://ror.org/02x6r5976
ICP,Spain,https://ror.org/004swtw80
Institute of Catalysis and Petrochemistry,Spain,https://ror.org/004swtw80
Instituto de Catálisis y Petroleoquímica,Spain,https://ror.org/004swtw80
IPBLN,Spain,https://ror.org/05ncvzk72
Inst. de Parasitología y Biomedicina López-Neyra,Spain,https://ror.org/05ncvzk72
Institute of Parasitology and Biomedicine López-Neyra,Spain,https://ror.org/05ncvzk72
"Instituto de Parasitología y Biomedicina ""López - Neyra""",Spain,https://ror.org/05ncvzk72
State Key Lab of Bioreactor Engineering,China,https://ror.org/02hqczw19
State Key Laboratory of Bioreactor Engineering,China,https://ror.org/02hqczw19
生物反应器工程国家重点实验室,China,https://ror.org/02hqczw19
DURSI,Spain,https://ror.org/01nx7yy98
"Departament d'Universitats, Recerca i Societat de la Informació",Spain,https://ror.org/01nx7yy98
Research and Information Society of the Generalitat of Catalonia,Spain,https://ror.org/01nx7yy98
CEPC,Spain,https://ror.org/0182gym65
Centro de Estudios Políticos y Constitucionales,Spain,https://ror.org/0182gym65
Instituto de Estudios Políticos,Spain,https://ror.org/0182gym65
Agencia de Innovación y Desarrollo de Andalucía IDEA,Spain,https://ror.org/02yp53r73
Agency of Innovation and Development of Andalusia IDEA,Spain,https://ror.org/02yp53r73
IDEA,Spain,https://ror.org/02yp53r73
Beijing Steel and Iron Institute,China,https://ror.org/02egmk993
USTB,China,https://ror.org/02egmk993
University of Science and Technology Beijing,China,https://ror.org/02egmk993
北京科技大学,China,https://ror.org/02egmk993
State Key Lab of Systematic and Evolutionary Botany,China,https://ror.org/05wq99a66
State Key Laboratory of Systematic and Evolutionary Botany,China,https://ror.org/05wq99a66
系统与进化植物学国家重点实验室,China,https://ror.org/05wq99a66
State Key Lab of Mycology,China,https://ror.org/01zfc7m08
State Key Laboratory of Mycology,China,https://ror.org/01zfc7m08
真菌学国家重点实验室,China,https://ror.org/01zfc7m08
State Key Lab of Agricultural Microbiology,China,https://ror.org/003hwx626
State Key Laboratory of Agricultural Microbiology,China,https://ror.org/003hwx626
农业微生物学国家重点实验室,China,https://ror.org/003hwx626
Hong Kong University Grants Committee,Hong Kong,https://ror.org/00djwmt25
UGC,Hong Kong,https://ror.org/00djwmt25
University Grants Committee,Hong Kong,https://ror.org/00djwmt25
University Grants Committee of Hong Kong,Hong Kong,https://ror.org/00djwmt25
大學教育資助委員會,Hong Kong,https://ror.org/00djwmt25
State Key Lab of Oncology in South China,China,https://ror.org/04dn2ax39
State Key Laboratory of Oncology in South China,China,https://ror.org/04dn2ax39
华南肿瘤学国家重点实验室,China,https://ror.org/04dn2ax39
Collège Gérald-Godin,Canada,https://ror.org/05v50z525
JSA,United States,https://ror.org/04w4xsz15
Janssen Scientific Affairs,United States,https://ror.org/04w4xsz15
Janssen Scientific Affairs,United States,https://ror.org/04w4xsz15
"Janssen Scientific Affairs, LLC",United States,https://ror.org/04w4xsz15
Center for Research in Biological Chemistry and Molecular Materials,Spain,https://ror.org/04wx4nj18
Centro Singular de Investigación en Química Biológica y Materiales Moleculares,Spain,https://ror.org/04wx4nj18
CiQUS,Spain,https://ror.org/04wx4nj18
CiQUS-USC,Spain,https://ror.org/04wx4nj18
HidroQuimia,Spain,https://ror.org/03q9eb647
"Hidroquimia tractaments i quimica industrial, S.L.",Spain,https://ror.org/03q9eb647
ROI,United States,https://ror.org/019bz5n15
Radiation Oncology Institute,United States,https://ror.org/019bz5n15
ISPC,Spain,https://ror.org/01k6ah132
Institut de Seguretat Pública de Catalunya,Spain,https://ror.org/01k6ah132
Institute for Public Security of Catalonia,Spain,https://ror.org/01k6ah132
Instituto de Seguridad Pública de Cataluña,Spain,https://ror.org/01k6ah132
IIM,Spain,https://ror.org/01603fg59
Institute of Marine Research,Spain,https://ror.org/01603fg59
Instituto de Investigacións Mariñas,Spain,https://ror.org/01603fg59
GU,United Kingdom,https://ror.org/048kc0s52
Glyndwr University,United Kingdom,https://ror.org/048kc0s52
North East Wales Institute of Higher Education,United Kingdom,https://ror.org/048kc0s52
Prifysgol Glyndŵr,United Kingdom,https://ror.org/048kc0s52
Prifysgol Wrexham,United Kingdom,https://ror.org/048kc0s52
Wrexham University,United Kingdom,https://ror.org/048kc0s52
State Key Lab of Nonferrous Metals and Processes,China,https://ror.org/03fxf4247
State Key Laboratory of Nonferrous Metals and Processes,China,https://ror.org/03fxf4247
有色金属材料制备加工国家重点实验室,China,https://ror.org/03fxf4247
Ayuntamiento de Santander,Spain,https://ror.org/01djqcd96
CeDRI,Portugal,https://ror.org/00vye5g85
CeDRI - Research Center in Digitalization and Intelligent Robotics,Portugal,https://ror.org/00vye5g85
Research Center in Digitalization and Intelligent Robotics,Portugal,https://ror.org/00vye5g85
Research Centre in Digitalization and Intelligent Robotics,Portugal,https://ror.org/00vye5g85
Research Centre in Digitalization and Intelligent Robotics,Portugal,https://ror.org/00vye5g85
Veski,Australia,https://ror.org/04vq43039
CFM,Spain,https://ror.org/02hpa6m94
Center for Materials Physics,Spain,https://ror.org/02hpa6m94
Centro de Física de Materiales,Spain,https://ror.org/02hpa6m94
Material Physics Center,Spain,https://ror.org/02hpa6m94
Materialen Fisika Zentroa,Spain,https://ror.org/02hpa6m94
CHRIM,Canada,https://ror.org/00ag0rb94
Children's Hospital Research Institute of Manitoba,Canada,https://ror.org/00ag0rb94
Manitoba Institute of Child Health,Canada,https://ror.org/00ag0rb94
CHUAC,Spain,https://ror.org/044knj408
Complexo Hospitalario Universitario,Spain,https://ror.org/044knj408
Complexo Hospitalario Universitario A Coruña,Spain,https://ror.org/044knj408
State Key Lab of Solidification Processing,China,https://ror.org/024dcqa50
State Key Laboratory of Solidification Processing,China,https://ror.org/024dcqa50
凝固技术国家重点实验室,China,https://ror.org/024dcqa50
New Jersey Department of State,United States,https://ror.org/04ndw0k24
INEFC,Spain,https://ror.org/04xrm3t06
Institut Nacional d'Educació Física de Catalunya,Spain,https://ror.org/04xrm3t06
Instituto Nacional de Educación Física de Cataluña,Spain,https://ror.org/04xrm3t06
National Institute of Physical Education of Catalonia,Spain,https://ror.org/04xrm3t06
Irkutsk National Research Technical University,Russian Federation,https://ror.org/01zzkcm34
Irkutsk State Technical University,Russian Federation,https://ror.org/01zzkcm34
Иркутский национальный исследовательский технический университет,Russian Federation,https://ror.org/01zzkcm34
НТБ ИРНИТУ,Russian Federation,https://ror.org/01zzkcm34
Wrexham Maelor Hospital,United Kingdom,https://ror.org/039mtkw55
Academy of Finland,Finland,https://ror.org/05k73zm37
Finlands Akademi,Finland,https://ror.org/05k73zm37
Research Council of Finland,Finland,https://ror.org/05k73zm37
Suomen Akatemia,Finland,https://ror.org/05k73zm37
STFC,United Kingdom,https://ror.org/057g20z61
Science and Technology Facilities Council,United Kingdom,https://ror.org/057g20z61
FAEPA,Brazil,https://ror.org/011rw2y56
"Fundação de Apoio ao Ensino, Pesquisa e Assistência",Brazil,https://ror.org/011rw2y56
"Fundação de Apoio ao Ensino, Pesquisa e Assistência do HCFMRP-USP",Brazil,https://ror.org/011rw2y56
"Fundação de Apoio ao Ensino, Pesquisa e Assistência do Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo",Brazil,https://ror.org/011rw2y56
